id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date,price,house_id,id
5466310060,2.0,1.5,1230.0,1561.0,2.0,0.0,0.0,3,7,1230.0,,1983,,98042,47.3768,-122.149,1660.0,2243.0,2015-03-24,139500.0,5466310060,10095
8079010310,4.0,2.5,2180.0,7203.0,2.0,0.0,0.0,4,8,2180.0,,1989,0.0,98059,47.5119,-122.151,2350.0,7334.0,2014-06-11,464000.0,8079010310,10096
8581200240,3.0,1.75,1740.0,8800.0,1.0,0.0,0.0,3,7,1140.0,600.0,1978,0.0,98023,47.2968,-122.372,1690.0,7920.0,2015-04-29,255000.0,8581200240,10097
3525069037,3.0,2.75,2590.0,223027.0,2.0,0.0,0.0,3,9,2590.0,0.0,1983,0.0,98074,47.6145,-122.001,3410.0,212137.0,2014-11-20,920000.0,3525069037,10100
2287400030,4.0,2.25,2260.0,7200.0,2.0,0.0,0.0,4,7,2260.0,0.0,1984,,98031,47.4121,-122.183,1720.0,7200.0,2014-06-26,289659.0,2287400030,10103
7199340560,3.0,2.0,1600.0,7350.0,1.0,0.0,0.0,4,7,1600.0,0.0,1979,,98052,47.6977,-122.126,1600.0,7200.0,2014-09-09,460000.0,7199340560,10107
5561700340,3.0,2.5,2110.0,7434.0,2.0,0.0,0.0,4,7,2110.0,0.0,1978,0.0,98031,47.3935,-122.169,2100.0,7749.0,2014-11-21,319000.0,5561700340,10108
1939100560,4.0,2.5,2620.0,8312.0,2.0,0.0,0.0,3,9,2620.0,0.0,1990,,98074,47.6272,-122.033,2260.0,8515.0,2015-01-16,749950.0,1939100560,10111
1994200012,3.0,1.75,1850.0,2797.0,1.0,0.0,0.0,3,8,1150.0,700.0,1977,0.0,98103,47.6871,-122.336,1450.0,4599.0,2015-04-13,580000.0,1994200012,10114
5490210200,4.0,1.0,1700.0,7689.0,1.0,0.0,0.0,3,7,1080.0,620.0,1977,0.0,98052,47.6955,-122.116,1700.0,7333.0,2014-09-05,456000.0,5490210200,10117
5067400162,3.0,2.0,1550.0,18958.0,1.5,0.0,0.0,3,7,1550.0,0.0,1983,0.0,98198,47.3699,-122.319,1840.0,12826.0,2015-02-18,290000.0,5067400162,10118
4306500070,4.0,2.75,2200.0,16288.0,1.0,0.0,0.0,3,7,1290.0,910.0,1980,0.0,98059,47.4793,-122.122,2650.0,6620.0,2014-07-11,475000.0,4306500070,10119
6648500390,3.0,2.25,1940.0,6500.0,1.0,0.0,0.0,3,8,1440.0,500.0,1979,0.0,98042,47.3565,-122.149,1880.0,8991.0,2015-02-26,219000.0,6648500390,10123
8078440140,3.0,2.5,2130.0,7199.0,2.0,0.0,0.0,3,8,2130.0,0.0,1990,0.0,98074,47.6331,-122.027,1890.0,7546.0,2014-10-09,546500.0,8078440140,10124
4046700140,4.0,1.75,1680.0,15084.0,1.0,0.0,0.0,4,7,840.0,840.0,1979,0.0,98014,47.6895,-121.912,1800.0,15092.0,2014-10-02,340000.0,4046700140,10127
3066410810,3.0,2.25,2730.0,10675.0,2.0,0.0,0.0,3,9,2730.0,0.0,1990,0.0,98074,47.6289,-122.042,2770.0,10570.0,2014-08-22,678000.0,3066410810,10128
2460700030,4.0,2.75,2540.0,7210.0,1.0,0.0,0.0,4,7,1600.0,940.0,1979,0.0,98058,47.4601,-122.165,1820.0,7766.0,2014-06-04,335000.0,2460700030,10132
9211500560,3.0,2.0,1690.0,6790.0,1.0,0.0,0.0,3,7,1360.0,330.0,1979,0.0,98023,47.2981,-122.38,1740.0,6790.0,2014-10-28,245000.0,9211500560,10134
2193340260,4.0,2.25,1770.0,8505.0,2.0,0.0,0.0,3,8,1770.0,0.0,1986,0.0,98052,47.6904,-122.102,1880.0,8939.0,2015-01-07,596500.0,2193340260,10136
1357300240,3.0,1.75,1320.0,7200.0,1.0,0.0,0.0,4,7,1320.0,0.0,1977,0.0,98028,47.7341,-122.237,1750.0,7260.0,2014-10-27,333500.0,1357300240,10138
3876820140,3.0,1.0,1290.0,8974.0,1.0,0.0,0.0,5,7,1290.0,0.0,1976,0.0,98072,47.74,-122.173,1540.0,7500.0,2014-11-10,373000.0,3876820140,10139
7631200310,2.0,2.5,2720.0,26761.0,2.0,1.0,4.0,3,7,2720.0,0.0,1990,0.0,98166,47.4499,-122.376,1870.0,12396.0,2014-11-06,985000.0,7631200310,10143
3438500796,3.0,1.5,1060.0,6954.0,1.0,0.0,0.0,4,6,1060.0,0.0,1983,0.0,98106,47.5497,-122.355,1560.0,6372.0,2015-04-30,310000.0,3438500796,10144
339600070,3.0,2.0,1640.0,3440.0,2.0,0.0,0.0,3,7,1640.0,0.0,1987,,98052,47.6829,-122.097,1070.0,3549.0,2014-07-21,408000.0,339600070,10146
6305900350,4.0,3.0,3290.0,10783.0,2.0,0.0,0.0,3,9,3290.0,0.0,1990,0.0,98031,47.3904,-122.178,2810.0,10783.0,2015-04-22,449950.0,6305900350,10151
9560800390,3.0,2.25,1990.0,7340.0,2.0,,0.0,3,8,1990.0,0.0,1984,,98072,47.7579,-122.141,2180.0,11223.0,2014-05-16,445000.0,9560800390,10155
2558630350,4.0,2.5,2060.0,6958.0,1.0,0.0,0.0,3,7,1220.0,840.0,1974,,98034,47.7251,-122.168,1760.0,7350.0,2015-03-21,462000.0,2558630350,10156
6837820030,4.0,2.5,3140.0,8060.0,2.0,0.0,0.0,3,9,3140.0,0.0,1991,,98023,47.3091,-122.343,3000.0,8060.0,2014-05-22,389950.0,6837820030,10160
5452800800,4.0,2.25,2770.0,13500.0,2.0,0.0,0.0,3,8,2770.0,0.0,1974,0.0,98040,47.543,-122.231,2300.0,13500.0,2014-06-13,890000.0,5452800800,10163
123059046,4.0,2.25,3410.0,57063.0,2.0,0.0,0.0,4,8,2410.0,1000.0,1978,0.0,98059,47.505,-122.11,2870.0,145490.0,2015-03-26,471000.0,123059046,10169
8965500030,5.0,3.5,2770.0,9305.0,2.0,,0.0,3,9,2770.0,0.0,1985,0.0,98006,47.5628,-122.114,2520.0,9773.0,2014-09-23,804000.0,8965500030,10171
7880020030,4.0,2.5,3040.0,35201.0,2.0,0.0,0.0,4,10,3040.0,0.0,1987,0.0,98027,47.4872,-122.066,2990.0,35416.0,2014-11-10,725000.0,7880020030,10174
7327500270,3.0,2.25,1190.0,13630.0,1.0,0.0,0.0,3,7,1190.0,,1984,0.0,98045,47.4813,-121.735,1630.0,14405.0,2014-09-25,445000.0,7327500270,10176
2025701360,3.0,2.5,1510.0,6095.0,2.0,0.0,0.0,4,7,1510.0,0.0,1991,0.0,98038,47.3498,-122.037,1520.0,6000.0,2014-10-14,260000.0,2025701360,10183
7300200400,4.0,2.25,2450.0,34092.0,2.0,0.0,0.0,4,8,2450.0,0.0,1980,0.0,98075,47.5751,-122.049,2410.0,35378.0,2014-11-05,682000.0,7300200400,10189
1795920350,3.0,2.25,2010.0,10760.0,2.0,0.0,0.0,3,8,2010.0,0.0,1985,0.0,98052,47.7276,-122.103,2240.0,9357.0,2014-06-17,605000.0,1795920350,10190
3530440140,2.0,1.75,1370.0,4495.0,1.0,0.0,0.0,4,8,1370.0,0.0,1975,0.0,98198,47.3794,-122.317,1370.0,4686.0,2015-05-05,276200.0,3530440140,10191
3568200060,3.0,3.0,1990.0,9600.0,1.0,0.0,0.0,3,7,1440.0,550.0,1988,0.0,98003,47.3499,-122.296,1670.0,9600.0,2014-09-02,245000.0,3568200060,10193
3530200160,4.0,2.5,2790.0,45902.0,2.0,0.0,0.0,3,9,2790.0,0.0,1987,0.0,98077,47.7674,-122.086,2890.0,42421.0,2014-06-03,654950.0,3530200160,10194
1026069155,3.0,2.0,1800.0,43995.0,2.0,0.0,0.0,3,8,1800.0,0.0,1988,0.0,98077,47.7585,-122.022,2290.0,51400.0,2015-03-12,539000.0,1026069155,10199
3298600340,6.0,3.0,3320.0,15600.0,1.0,0.0,0.0,4,8,1660.0,1660.0,1977,,98092,47.2983,-122.166,2330.0,15360.0,2014-09-05,400000.0,3298600340,10200
9346700030,4.0,2.0,2260.0,10800.0,1.0,0.0,0.0,3,9,2260.0,0.0,1978,,98007,47.6124,-122.153,2650.0,9900.0,2015-02-23,685000.0,9346700030,10207
1471610070,3.0,1.75,1360.0,18123.0,1.0,0.0,0.0,3,8,1360.0,0.0,1983,0.0,98045,47.4716,-121.756,1570.0,16817.0,2014-08-27,350000.0,1471610070,10221
6139800390,3.0,2.5,1940.0,10800.0,1.0,,0.0,3,8,1340.0,600.0,1979,0.0,98077,47.7471,-122.075,2080.0,9600.0,2014-10-06,432500.0,6139800390,10223
8944290200,3.0,2.25,1650.0,3788.0,2.0,0.0,0.0,3,7,1650.0,0.0,1985,0.0,98031,47.3908,-122.167,1510.0,3994.0,2014-09-18,233703.0,8944290200,10225
4057300030,3.0,1.5,1140.0,3292.0,2.0,0.0,0.0,3,7,1140.0,0.0,1988,0.0,98029,47.5701,-122.017,1150.0,3592.0,2014-11-14,310000.0,4057300030,10226
1683500140,4.0,2.0,1750.0,7245.0,1.0,,0.0,4,7,1050.0,700.0,1974,0.0,98092,47.3164,-122.196,1640.0,7245.0,2014-12-11,225000.0,1683500140,10233
2571910260,3.0,2.5,2000.0,9669.0,2.0,0.0,0.0,4,8,2000.0,0.0,1992,0.0,98022,47.1964,-122.009,1930.0,9202.0,2014-11-07,324360.0,2571910260,10237
2473480350,3.0,1.75,1610.0,12247.0,1.0,0.0,0.0,3,8,1610.0,0.0,1981,0.0,98058,47.4476,-122.124,2010.0,9271.0,2014-05-19,305000.0,2473480350,10249
1796360340,3.0,2.0,1660.0,8641.0,2.0,0.0,0.0,4,8,1660.0,0.0,1987,0.0,98042,47.3663,-122.088,1490.0,8641.0,2014-07-22,269950.0,1796360340,10252
224069114,4.0,2.5,2470.0,77550.0,1.0,0.0,0.0,4,7,2470.0,0.0,1987,0.0,98075,47.5888,-122.011,2490.0,40894.0,2014-08-29,635000.0,224069114,10255
2473250400,4.0,2.0,1780.0,10622.0,1.0,0.0,0.0,4,7,900.0,880.0,1976,0.0,98058,47.4573,-122.158,1550.0,8900.0,2014-09-24,325000.0,2473250400,10264
8807600140,3.0,1.0,1280.0,11625.0,1.0,0.0,0.0,4,7,1280.0,0.0,1977,0.0,98053,47.6827,-122.059,1320.0,10875.0,2015-04-24,405000.0,8807600140,10269
7436500060,4.0,2.25,2170.0,7007.0,1.0,0.0,0.0,3,8,1540.0,630.0,1974,0.0,98033,47.672,-122.169,2040.0,7700.0,2014-10-20,562000.0,7436500060,10275
1022059032,4.0,2.5,3140.0,94525.0,2.0,0.0,0.0,4,8,2280.0,860.0,1977,0.0,98042,47.4155,-122.163,1910.0,14300.0,2014-08-12,401500.0,1022059032,10276
9346920070,3.0,1.75,1930.0,10183.0,1.0,0.0,0.0,4,8,1480.0,450.0,1975,0.0,98006,47.5624,-122.135,2320.0,10000.0,2014-08-22,583000.0,9346920070,10278
5709200030,5.0,2.5,2100.0,17825.0,1.0,0.0,0.0,4,7,1400.0,700.0,1974,0.0,98092,47.3094,-122.191,2200.0,14602.0,2014-12-04,309900.0,5709200030,10279
200800200,4.0,2.25,2050.0,8372.0,2.0,0.0,0.0,4,8,2050.0,0.0,1984,0.0,98052,47.7234,-122.107,2010.0,8037.0,2014-08-12,595000.0,200800200,10282
2473460860,4.0,2.5,2110.0,8990.0,2.0,0.0,0.0,3,8,2110.0,0.0,1977,0.0,98058,47.4457,-122.127,2040.0,8800.0,2014-10-27,260000.0,2473460860,10285
4124000320,3.0,2.25,1800.0,15903.0,1.0,,0.0,3,8,1340.0,460.0,1986,0.0,98038,47.3813,-122.043,2000.0,15233.0,2015-03-16,335620.0,4124000320,10291
1775910370,4.0,2.25,2220.0,15232.0,1.0,0.0,0.0,3,9,1690.0,530.0,1978,,98072,47.7449,-122.103,2110.0,15280.0,2015-02-05,464000.0,1775910370,10292
9264900350,3.0,2.25,1840.0,9040.0,1.0,0.0,0.0,3,8,1370.0,470.0,1979,0.0,98023,47.3144,-122.339,1870.0,8992.0,2015-04-24,285000.0,9264900350,10295
5205000160,4.0,2.5,2650.0,10459.0,2.0,0.0,0.0,4,8,2650.0,0.0,1989,0.0,98003,47.2739,-122.293,2340.0,8777.0,2014-07-11,350000.0,5205000160,10297
2472950350,4.0,2.5,2500.0,11983.0,1.0,0.0,0.0,3,7,1320.0,1180.0,1984,20080.0,98058,47.4292,-122.148,1460.0,9005.0,2015-04-11,312500.0,2472950350,10299
1112700060,3.0,1.75,1260.0,12750.0,1.0,0.0,0.0,3,7,1260.0,0.0,1979,0.0,98034,47.7289,-122.233,1460.0,7865.0,2015-03-11,399900.0,1112700060,10301
2323089065,4.0,2.75,4600.0,322188.0,1.0,0.0,4.0,3,10,2400.0,2200.0,1989,0.0,98045,47.4626,-121.739,3740.0,114562.0,2014-12-17,800000.0,2323089065,10308
325049234,4.0,2.5,3110.0,11422.0,2.0,0.0,0.0,3,9,3110.0,0.0,1989,0.0,98115,47.6833,-122.271,2850.0,7254.0,2014-09-09,925000.0,325049234,10311
6414600232,3.0,2.25,2050.0,6648.0,1.0,0.0,0.0,3,7,1230.0,820.0,1990,0.0,98133,47.7258,-122.332,1760.0,7200.0,2015-04-20,535000.0,6414600232,10314
7525300240,4.0,2.25,2820.0,9602.0,1.0,0.0,1.0,3,8,1950.0,870.0,1974,0.0,98008,47.5881,-122.113,2890.0,9602.0,2015-02-19,750000.0,7525300240,10326
3579000800,4.0,2.5,2600.0,9355.0,1.0,0.0,0.0,3,9,1840.0,760.0,1983,0.0,98028,47.7446,-122.249,2250.0,7691.0,2014-10-24,509000.0,3579000800,10327
5490210320,5.0,2.5,2500.0,7200.0,1.0,0.0,0.0,4,7,1490.0,1010.0,1977,0.0,98052,47.6964,-122.12,1960.0,8325.0,2014-06-27,661500.0,5490210320,10329
3134100162,4.0,2.75,2900.0,17400.0,1.0,0.0,0.0,4,8,2410.0,490.0,1978,0.0,98052,47.6431,-122.108,2620.0,12240.0,2014-07-17,785000.0,3134100162,10331
6705900070,3.0,2.5,1940.0,8347.0,2.0,0.0,0.0,3,8,1940.0,0.0,1990,0.0,98042,47.3654,-122.164,1940.0,7131.0,2014-10-28,324000.0,6705900070,10335
9522400350,4.0,2.25,2490.0,23478.0,2.0,0.0,0.0,3,8,2490.0,0.0,1981,,98072,47.7547,-122.094,2030.0,12611.0,2014-10-08,500000.0,9522400350,10336
1530900560,2.0,2.5,1760.0,3710.0,1.0,0.0,0.0,3,8,1130.0,630.0,1988,0.0,98072,47.7335,-122.16,1760.0,4200.0,2014-12-15,385000.0,1530900560,10339
7767400060,4.0,2.5,2300.0,7314.0,1.0,0.0,0.0,4,8,1420.0,880.0,1979,0.0,98133,47.7671,-122.33,2010.0,7314.0,2014-11-19,465000.0,7767400060,10341
3308030060,3.0,1.75,2310.0,11200.0,1.0,0.0,0.0,4,8,1630.0,680.0,1978,0.0,98030,47.3637,-122.21,2350.0,13300.0,2014-06-19,385000.0,3308030060,10343
9485750240,3.0,2.5,2310.0,4930.0,2.0,0.0,0.0,4,8,2310.0,0.0,1989,0.0,98055,47.4512,-122.208,2230.0,5324.0,2014-10-17,395000.0,9485750240,10344
7461400400,5.0,1.75,2590.0,6720.0,1.0,0.0,0.0,4,7,1750.0,840.0,1979,0.0,98055,47.435,-122.192,1820.0,7521.0,2014-11-03,334000.0,7461400400,10347
1081330060,4.0,2.25,2100.0,12738.0,2.0,0.0,0.0,4,8,2100.0,0.0,1975,0.0,98059,47.4698,-122.118,2000.0,12090.0,2014-08-13,375000.0,1081330060,10351
5561300340,3.0,3.0,3030.0,35123.0,2.0,,0.0,4,8,1760.0,1270.0,1984,0.0,98027,47.4694,-122.006,2810.0,36205.0,2014-09-24,599900.0,5561300340,10355
104510340,3.0,2.5,1480.0,7210.0,1.0,0.0,0.0,3,7,1180.0,300.0,1986,0.0,98023,47.3124,-122.351,1690.0,7396.0,2014-09-25,276200.0,104510340,10365
3225069301,4.0,2.5,5730.0,44947.0,2.0,0.0,4.0,3,11,4280.0,1450.0,1991,0.0,98074,47.6052,-122.064,3310.0,17628.0,2014-06-12,1230000.0,3225069301,10375
1150000340,4.0,2.5,2390.0,9638.0,2.0,0.0,0.0,3,10,2390.0,0.0,1988,0.0,98029,47.5598,-122.018,2630.0,9258.0,2014-11-18,645500.0,1150000340,10378
2616700520,3.0,2.5,1590.0,9736.0,2.0,0.0,0.0,3,7,1590.0,0.0,1985,,98001,47.33,-122.278,1580.0,7500.0,2015-03-18,285000.0,2616700520,10388
1072000260,3.0,1.75,1780.0,11440.0,1.0,,0.0,3,8,1350.0,430.0,1977,0.0,98059,47.474,-122.139,2180.0,11440.0,2015-02-23,399000.0,1072000260,10390
9264920270,5.0,2.25,3260.0,7969.0,2.0,0.0,0.0,4,8,3260.0,0.0,1982,0.0,98023,47.314,-122.344,2070.0,7962.0,2014-10-07,353950.0,9264920270,10396
3876313100,3.0,1.75,1820.0,8400.0,1.0,0.0,0.0,3,7,1340.0,480.0,1976,0.0,98072,47.734,-122.17,1900.0,8112.0,2014-12-24,422800.0,3876313100,10400
2424059116,3.0,2.25,3440.0,44374.0,2.0,0.0,3.0,4,10,2190.0,1250.0,1979,0.0,98006,47.547,-122.111,3470.0,40185.0,2014-11-05,740000.0,2424059116,10410
626059155,3.0,1.75,1010.0,12000.0,1.0,0.0,0.0,4,7,1010.0,0.0,1977,0.0,98011,47.77,-122.207,1080.0,10619.0,2014-12-10,315000.0,626059155,10418
1150000200,3.0,2.5,2420.0,8244.0,2.0,0.0,0.0,3,10,2420.0,0.0,1988,0.0,98029,47.5595,-122.019,2500.0,9320.0,2015-04-14,640000.0,1150000200,10419
1592000640,3.0,2.25,2180.0,9246.0,2.0,0.0,0.0,3,9,2180.0,0.0,1984,0.0,98074,47.6215,-122.031,2300.0,9298.0,2014-11-19,570000.0,1592000640,10420
7212650200,3.0,2.5,2180.0,15484.0,1.0,0.0,0.0,3,8,2180.0,,1992,,98003,47.2688,-122.309,2090.0,10775.0,2014-10-27,350000.0,7212650200,10427
8079100140,4.0,2.5,2120.0,8448.0,2.0,0.0,0.0,4,9,2120.0,0.0,1989,0.0,98029,47.5654,-122.01,2140.0,8122.0,2014-07-28,690000.0,8079100140,10428
7214720510,4.0,2.5,2510.0,47044.0,2.0,,0.0,3,9,2510.0,0.0,1987,0.0,98077,47.7699,-122.085,2600.0,42612.0,2014-08-06,575000.0,7214720510,10430
9346920260,4.0,2.25,2500.0,8500.0,1.0,,0.0,4,8,1600.0,900.0,1978,0.0,98006,47.5615,-122.131,2290.0,8927.0,2014-06-04,646000.0,9346920260,10431
3750603471,3.0,2.5,1560.0,4800.0,2.0,0.0,0.0,4,7,1560.0,0.0,1974,0.0,98001,47.2653,-122.285,1510.0,12240.0,2015-03-27,239950.0,3750603471,10432
1796380310,3.0,2.0,1310.0,8069.0,1.0,0.0,0.0,3,7,1310.0,0.0,1990,0.0,98042,47.3694,-122.083,1310.0,8392.0,2014-09-04,240000.0,1796380310,10435
2475200370,3.0,2.5,1630.0,5996.0,2.0,0.0,0.0,3,7,1630.0,0.0,1986,0.0,98055,47.4738,-122.19,1660.0,4504.0,2014-10-20,350000.0,2475200370,10444
3626079032,4.0,2.5,2120.0,215186.0,2.0,0.0,0.0,2,7,2120.0,0.0,1983,0.0,98014,47.701,-121.857,2000.0,215186.0,2014-07-30,396400.0,3626079032,10446
3840700560,3.0,1.75,1810.0,12600.0,1.0,0.0,0.0,3,7,1400.0,410.0,1977,,98034,47.7143,-122.233,1934.0,12600.0,2014-08-14,450000.0,3840700560,10454
333100295,3.0,3.5,4490.0,56609.0,2.0,1.0,4.0,3,12,4490.0,0.0,1993,0.0,98034,47.6997,-122.24,2710.0,51330.0,2014-11-24,3120000.0,333100295,10455
4221970060,4.0,2.5,2640.0,7883.0,2.0,0.0,0.0,3,8,2640.0,0.0,1990,0.0,98092,47.3124,-122.188,2150.0,7683.0,2015-05-06,359000.0,4221970060,10457
2025069037,4.0,2.5,3250.0,48037.0,1.0,0.0,2.0,3,8,2030.0,1220.0,1985,0.0,98074,47.6326,-122.07,2970.0,48037.0,2015-02-10,1050000.0,2025069037,10459
3375300370,5.0,2.25,1950.0,8086.0,1.0,0.0,0.0,3,7,1130.0,820.0,1980,0.0,98003,47.3179,-122.331,1670.0,8550.0,2015-03-06,262500.0,3375300370,10462
1682500240,4.0,2.25,1970.0,7200.0,2.0,0.0,0.0,3,8,1970.0,0.0,1979,,98092,47.3132,-122.182,1790.0,7500.0,2015-02-25,285000.0,1682500240,10463
6189200260,3.0,2.0,1580.0,14398.0,1.0,0.0,0.0,3,7,1080.0,500.0,1981,,98005,47.6328,-122.174,1650.0,14407.0,2015-05-04,617450.0,6189200260,10471
4139430310,3.0,2.5,3090.0,10940.0,2.0,0.0,2.0,3,10,3090.0,0.0,1992,0.0,98006,47.5492,-122.119,3410.0,12157.0,2015-04-19,938000.0,4139430310,10478
1402630270,3.0,1.75,1720.0,8867.0,1.0,0.0,0.0,3,8,1320.0,400.0,1985,,98058,47.44,-122.136,2200.0,9170.0,2014-07-29,348000.0,1402630270,10479
3529300060,3.0,2.5,1890.0,7053.0,2.0,0.0,0.0,4,8,1890.0,0.0,1992,0.0,98031,47.3967,-122.183,2000.0,7226.0,2014-07-21,347500.0,3529300060,10484
7518503490,3.0,2.0,1340.0,2550.0,2.0,0.0,0.0,3,7,1340.0,0.0,1984,0.0,98117,47.6793,-122.38,1370.0,5100.0,2014-07-31,495000.0,7518503490,10492
9290850060,4.0,2.5,3170.0,32430.0,2.5,0.0,0.0,3,10,3170.0,0.0,1989,0.0,98053,47.6903,-122.056,3360.0,35610.0,2014-10-22,910000.0,9290850060,10496
6600220550,3.0,1.75,1440.0,11787.0,1.0,0.0,0.0,3,8,1440.0,0.0,1983,,98074,47.6276,-122.033,2190.0,11787.0,2014-06-26,495000.0,6600220550,10498
1829300270,4.0,2.5,2780.0,13521.0,2.0,0.0,0.0,3,10,2780.0,0.0,1987,0.0,98074,47.6374,-122.042,2980.0,11454.0,2014-08-21,715000.0,1829300270,10502
7212650240,3.0,2.0,2250.0,7757.0,1.0,0.0,0.0,3,8,2250.0,0.0,1992,0.0,98003,47.2684,-122.308,1970.0,6866.0,2015-02-23,342000.0,7212650240,10503
1088020070,4.0,2.25,2070.0,8720.0,1.0,0.0,0.0,5,8,1360.0,710.0,1974,0.0,98033,47.6678,-122.182,2180.0,8510.0,2014-12-16,645000.0,1088020070,10511
1313300340,4.0,2.5,2310.0,14023.0,2.0,0.0,0.0,3,9,2310.0,0.0,1991,,98019,47.7351,-121.964,2410.0,14007.0,2014-05-14,470000.0,1313300340,10517
1072000240,3.0,1.75,1840.0,11440.0,1.0,0.0,0.0,4,8,1340.0,500.0,1977,,98059,47.474,-122.14,1940.0,11440.0,2014-06-24,366000.0,1072000240,10519
3904920390,3.0,2.5,2060.0,7184.0,2.0,0.0,0.0,3,8,2060.0,0.0,1987,0.0,98029,47.567,-122.012,2230.0,7788.0,2014-07-10,545000.0,3904920390,10520
7338000270,3.0,1.5,1280.0,3640.0,2.0,0.0,0.0,3,6,1280.0,0.0,1983,0.0,98002,47.334,-122.214,1150.0,4105.0,2015-04-21,184500.0,7338000270,10531
2115720270,2.0,2.0,1540.0,5000.0,1.5,0.0,0.0,3,8,1540.0,0.0,1986,,98023,47.319,-122.394,1590.0,5000.0,2015-04-14,269000.0,2115720270,10532
9477201370,3.0,1.75,1760.0,8025.0,1.0,0.0,0.0,4,7,1230.0,530.0,1976,0.0,98034,47.7287,-122.192,1590.0,7543.0,2015-02-26,440000.0,9477201370,10538
8001450060,5.0,3.0,2670.0,9920.0,1.0,0.0,0.0,3,8,1400.0,1270.0,1990,,98001,47.3211,-122.277,1890.0,10341.0,2014-08-20,370000.0,8001450060,10542
1522039105,3.0,4.25,3300.0,308080.0,2.0,0.0,2.0,4,9,2520.0,780.0,1976,0.0,98070,47.3979,-122.416,2130.0,90604.0,2015-01-15,729000.0,1522039105,10544
924069190,3.0,1.75,2000.0,11880.0,2.0,0.0,0.0,3,8,2000.0,,1979,0.0,98075,47.5882,-122.052,1820.0,15120.0,2014-08-19,440000.0,924069190,10545
1545804510,5.0,2.25,2180.0,7813.0,2.0,0.0,0.0,3,7,2180.0,0.0,1986,0.0,98038,47.3651,-122.051,1880.0,8649.0,2014-05-12,302000.0,1545804510,10552
8078460070,3.0,2.5,2140.0,8925.0,2.0,0.0,0.0,3,8,2140.0,0.0,1991,0.0,98074,47.6314,-122.027,2310.0,8956.0,2014-06-09,640000.0,8078460070,10554
7525300260,6.0,2.5,2890.0,8122.0,1.0,0.0,0.0,3,8,1630.0,1260.0,1977,0.0,98008,47.5886,-122.113,2730.0,9915.0,2014-06-23,502000.0,7525300260,10555
5016001260,2.0,1.0,820.0,4200.0,1.0,0.0,0.0,3,7,820.0,0.0,1980,0.0,98112,47.6249,-122.298,1290.0,4000.0,2015-04-13,480000.0,5016001260,10560
1796380060,3.0,2.0,1290.0,7372.0,1.0,0.0,0.0,5,7,1290.0,0.0,1990,0.0,98042,47.3658,-122.085,1290.0,7366.0,2014-12-01,253000.0,1796380060,10563
9407101180,3.0,2.25,2020.0,9000.0,2.0,0.0,0.0,3,7,2020.0,0.0,1979,0.0,98045,47.4487,-121.775,1460.0,9680.0,2014-12-24,345000.0,9407101180,10568
3578400270,3.0,1.75,1300.0,12731.0,1.0,0.0,0.0,3,8,1300.0,0.0,1981,,98074,47.6236,-122.04,1700.0,13556.0,2014-06-23,430000.0,3578400270,10575
3876311180,3.0,1.75,1310.0,7811.0,1.0,0.0,0.0,3,7,1310.0,0.0,1976,0.0,98034,47.7319,-122.167,1530.0,7800.0,2014-09-04,373000.0,3876311180,10581
5490220030,4.0,2.5,2110.0,11680.0,1.0,,0.0,4,7,1420.0,690.0,1977,0.0,98052,47.6964,-122.118,1890.0,9600.0,2015-02-25,580000.0,5490220030,10586
2459500070,3.0,2.25,1590.0,9425.0,1.0,0.0,0.0,3,7,1170.0,420.0,1985,0.0,98058,47.4291,-122.16,1590.0,9394.0,2014-12-22,278000.0,2459500070,10587
125059179,6.0,4.5,3300.0,7200.0,2.0,0.0,0.0,3,8,3300.0,0.0,1980,0.0,98052,47.6798,-122.104,2470.0,7561.0,2014-07-23,510000.0,125059179,10596
9378700200,5.0,3.0,2680.0,8410.0,2.0,,0.0,3,8,1810.0,870.0,1990,0.0,98058,47.4401,-122.126,1860.0,8410.0,2014-10-08,375000.0,9378700200,10598
3222049159,4.0,3.5,3290.0,20107.0,2.0,,4.0,3,10,2220.0,1070.0,1990,0.0,98198,47.355,-122.319,2990.0,16988.0,2014-12-01,799000.0,3222049159,10608
7856550240,5.0,2.25,3480.0,9200.0,2.0,0.0,0.0,3,8,3480.0,0.0,1979,0.0,98006,47.5585,-122.153,3130.0,9200.0,2014-07-10,860000.0,7856550240,10609
2817910030,4.0,2.5,2410.0,55931.0,2.0,0.0,0.0,3,9,2410.0,0.0,1989,0.0,98092,47.3109,-122.097,2780.0,55931.0,2015-04-30,449500.0,2817910030,10610
8649900160,4.0,3.0,2820.0,11500.0,2.0,0.0,0.0,3,10,2820.0,0.0,1991,0.0,98075,47.5826,-122.028,2770.0,9694.0,2014-12-05,692500.0,8649900160,10611
7856610160,4.0,1.75,2710.0,11400.0,1.0,0.0,0.0,4,9,1430.0,1280.0,1976,0.0,98006,47.561,-122.153,2640.0,11000.0,2014-08-12,925000.0,7856610160,10612
2909700070,3.0,2.0,1460.0,10311.0,1.0,0.0,0.0,4,7,1460.0,0.0,1975,0.0,98052,47.6771,-122.156,1690.0,9679.0,2014-05-27,455500.0,2909700070,10617
